gnd1_x,gnd1_y,gnd1_z,gnd2_x,gnd2_y,gnd2_z,gnd3_x,gnd3_y,gnd3_z,gnd4_x,gnd4_y,gnd4_z,gnd5_x,gnd5_y,gnd5_z,result_x,result_y,result_z
-93.30488,72.48855,0.0,53.88325,-66.92179,0.0,29.817797,22.01685,0.0,-1.595721,-54.669422,0.0,-93.70933,62.420586,0.0,-83.2,43.20000000000002,70
-24.101286,98.02205,0.0,15.479275,17.422804,0.0,-85.307915,-55.08019,0.0,-7.7096233,-97.24588,0.0,-45.33562,97.79461,0.0,-50.0,34.80000000000001,70
66.803,86.078064,0.0,-41.55227,-37.24755,0.0,-97.5056,26.784718,0.0,58.305958,-0.02357213,0.0,-77.226875,89.69541,0.0,-60.7,79.80000000000001,70
-97.47444,-51.533295,0.0,-34.992836,-27.33298,0.0,16.547073,-97.02182,0.0,55.861584,-7.522927,0.0,39.273808,-42.38675,0.0,-23.099999999999994,-62.2,70
-79.96844,-13.80176,0.0,-36.767513,-99.33999,0.0,35.841156,-92.71788,0.0,-11.751473,91.642555,0.0,41.45546,24.40144,0.0,-50.0,8.200000000000003,70
-33.38967,88.5223,0.0,93.68612,53.21362,0.0,-32.159664,73.79057,0.0,29.83425,-7.7696953,0.0,-83.1538,-74.42822,0.0,-39.7,42.70000000000002,70
11.412719,-97.058914,0.0,-13.271341,-39.98503,0.0,-51.945305,-76.79442,0.0,19.930557,9.19196,0.0,-47.733078,-41.061897,0.0,-13.899999999999991,-57.7,70
5.3251324,-87.04148,0.0,-83.66263,-25.791662,0.0,27.032486,-85.68243,0.0,-33.694412,18.908392,0.0,-27.073673,-7.3695054,0.0,-25.5,-84.0,70
-97.28202,-6.3662195,0.0,22.79442,9.237211,0.0,94.61764,-25.06042,0.0,-48.09843,-30.338226,0.0,-16.142458,98.15679,0.0,-20.69999999999999,22.30000000000001,70
72.503944,76.419716,0.0,-97.93183,-42.637486,0.0,-57.59129,82.216156,0.0,-41.011112,-62.23885,0.0,-85.598,-8.723775,0.0,-83.6,-11.299999999999995,70
56.579098,88.504196,0.0,12.5028715,-89.52421,0.0,-35.137047,0.7078857,0.0,63.09491,34.72619,0.0,53.717045,-50.407475,0.0,62.60000000000002,-70.5,70
91.84606,-44.280296,0.0,-97.83963,-44.547672,0.0,81.69553,90.79589,0.0,-12.991141,28.88296,0.0,83.53899,1.6863431,0.0,70.70000000000002,24.700000000000003,70
-20.22514,-95.69666,0.0,68.52925,-42.44635,0.0,-42.449192,30.231125,0.0,25.9948,0.3271871,0.0,33.956974,-86.222,0.0,-14.099999999999994,-85.9,70
56.286022,19.953966,0.0,44.089836,20.25612,0.0,-92.75936,-32.81542,0.0,-59.070946,-94.962425,0.0,53.95954,10.73727,0.0,58.0,0.7000000000000028,70
-19.456985,-26.48794,0.0,6.4768233,-33.83681,0.0,86.86507,77.59057,0.0,72.7727,-83.46037,0.0,6.6448946,28.97668,0.0,23.700000000000003,-13.699999999999989,70
-86.50305,-4.5217905,0.0,70.84129,29.161385,0.0,-92.27118,31.504053,0.0,98.14925,-2.1306984,0.0,-61.459076,79.39731,0.0,-78.6,31.200000000000017,70
44.45832,-99.14007,0.0,28.108574,8.644013,0.0,56.533127,80.36777,0.0,-83.38072,46.82985,0.0,18.917793,87.45252,0.0,-3.6999999999999886,80.70000000000002,70
-49.898827,-14.120524,0.0,91.34119,56.195454,0.0,24.273375,-43.06259,0.0,64.27245,-0.1334421,0.0,-91.71686,0.023123082,0.0,-13.5,-39.5,70
40.61922,83.01585,0.0,-43.028503,-80.49349,0.0,50.981525,-32.819477,0.0,-38.152008,-16.65506,0.0,31.527084,-42.15736,0.0,-25.099999999999994,-53.2,70
-46.39068,36.842674,0.0,-49.70645,24.858286,0.0,-20.828642,-53.712017,0.0,-7.1889215,-44.66094,0.0,27.772211,27.998165,0.0,-49.4,3.300000000000012,70
69.42058,-96.51315,0.0,60.524143,-82.72447,0.0,79.99992,33.725895,0.0,23.96817,80.567474,0.0,79.847664,1.3805453,0.0,57.30000000000001,3.300000000000012,70
-8.620875,13.76992,0.0,54.220005,86.369835,0.0,-6.386847,20.514816,0.0,85.794586,85.894394,0.0,-80.14208,-85.05539,0.0,63.20000000000002,40.30000000000001,70
65.62245,3.7257826,0.0,-99.72888,-30.258015,0.0,97.11321,-9.114683,0.0,-51.799255,92.05227,0.0,81.46992,-85.03197,0.0,85.9,13.400000000000006,70
-79.750946,-14.071001,0.0,22.843416,10.273616,0.0,-16.455978,92.096634,0.0,54.31578,4.962303,0.0,-90.01851,86.89793,0.0,-78.1,45.30000000000001,70
59.461388,-29.618755,0.0,94.35148,-0.2207212,0.0,61.180782,-50.35801,0.0,27.022789,17.590755,0.0,52.362713,-23.56301,0.0,60.30000000000001,-25.8,70
-51.213646,33.936443,0.0,-35.179913,-22.935541,0.0,-80.71447,71.42941,0.0,-82.77219,-56.18291,0.0,96.57301,-1.9911352,0.0,-35.0,15.800000000000011,70
5.184768,78.76348,0.0,0.07962132,-82.92553,0.0,59.926155,-32.349686,0.0,64.91118,-78.7763,0.0,-92.38795,59.278652,0.0,54.70000000000002,-29.700000000000003,70
77.68253,98.24391,0.0,-20.648304,30.35508,0.0,-47.97931,-62.52619,0.0,-50.032738,82.35745,0.0,60.326065,59.632885,0.0,-7.599999999999994,79.30000000000001,70
98.54519,-31.22057,0.0,-40.01036,-63.49156,0.0,52.201454,-77.555176,0.0,94.70314,22.446533,0.0,-71.17004,-86.9069,0.0,99.5,-84.3,70
23.413282,-83.937935,0.0,99.05868,-3.9254386,0.0,-39.823532,20.302372,0.0,-30.897142,-86.76836,0.0,-44.03716,41.665165,0.0,-20.599999999999994,-90.9,70
-95.20168,-49.18541,0.0,-39.02641,-92.87512,0.0,51.133053,-94.897766,0.0,-92.36016,96.76315,0.0,34.771645,-41.719173,0.0,-73.1,-66.19999999999999,70
-94.19385,5.6446586,0.0,-94.175354,58.726242,0.0,4.02734,-47.24539,0.0,-39.823944,-62.762573,0.0,92.751076,-23.539028,0.0,-76.5,-21.599999999999994,70
55.54638,68.8344,0.0,-20.816248,8.931697,0.0,53.404522,22.966343,0.0,-54.90631,21.17008,0.0,-88.9007,42.647255,0.0,5.800000000000011,34.099999999999994,70
36.79624,-50.25578,0.0,-42.275055,-8.679408,0.0,39.662243,-78.77428,0.0,24.528624,-0.026549477,0.0,60.431293,59.454224,0.0,3.200000000000003,-78.8,70
60.69254,-17.49964,0.0,15.484399,-90.94949,0.0,-71.44882,-77.21673,0.0,-79.988625,-53.23343,0.0,46.264812,75.53406,0.0,-77.1,-79.8,70
-33.863605,-50.030323,0.0,-79.23397,-69.11545,0.0,68.241035,71.61742,0.0,-9.757001,-40.3751,0.0,-82.150185,-24.108793,0.0,-77.1,-44.9,70
-98.554596,-41.859455,0.0,-8.962832,-98.05904,0.0,-86.66475,-60.74433,0.0,-42.56712,-86.886086,0.0,52.729362,29.73179,0.0,-78.2,-83.1,70
65.28651,-35.182373,0.0,-75.055786,-45.395912,0.0,-10.715208,28.942602,0.0,65.133804,-49.092278,0.0,34.54618,-94.86907,0.0,41.6,-64.6,70
-77.25787,-33.556202,0.0,95.449486,-10.824024,0.0,-37.66339,-84.0963,0.0,-75.7287,-98.97094,0.0,-44.96798,-71.71331,0.0,-36.4,-72.7,70
-33.135857,-17.495213,0.0,59.181446,-10.654294,0.0,-46.20848,67.449104,0.0,-78.48292,-88.508224,0.0,-24.087305,-1.131997,0.0,-45.3,-18.599999999999994,70
26.958569,9.781874,0.0,-28.324615,21.13702,0.0,46.07868,99.38525,0.0,3.3736238,92.57806,0.0,-97.97954,30.958515,0.0,-72.3,71.70000000000002,70
89.80278,-81.50306,0.0,-84.31542,51.157013,0.0,-39.197704,-35.09911,0.0,21.060753,-6.1416497,0.0,90.855354,13.195541,0.0,-11.899999999999991,42.20000000000002,70
-21.183023,34.112823,0.0,61.709084,93.91865,0.0,69.07933,-54.9142,0.0,-83.781845,-36.540733,0.0,69.00026,84.78468,0.0,36.20000000000002,85.0,70
-37.94126,24.97843,0.0,29.180437,93.18653,0.0,98.37498,32.022423,0.0,67.7921,-35.06228,0.0,13.640071,-48.61829,0.0,28.200000000000017,22.60000000000001,70
-35.70955,38.706367,0.0,-56.82185,-91.96399,0.0,90.04296,23.945507,0.0,41.164898,24.006617,0.0,-42.15199,22.23711,0.0,-31.8,30.200000000000017,70
28.939497,-15.233007,0.0,90.76113,68.08536,0.0,-52.677845,55.46997,0.0,-35.37558,10.189504,0.0,-41.399555,11.442205,0.0,-17.099999999999994,38.5,70
-84.74449,85.09689,0.0,-30.865103,-88.73248,0.0,-48.74789,77.25925,0.0,-52.73889,93.40734,0.0,99.150734,-21.616749,0.0,-46.5,76.0,70
24.179132,-38.695656,0.0,-44.56825,-70.29722,0.0,-82.29305,-66.156006,0.0,-90.88153,-9.710515,0.0,-73.49039,89.443245,0.0,-100.0,-25.599999999999994,70
59.11975,-46.829266,0.0,23.513369,-43.470917,0.0,-11.882515,-29.192293,0.0,-3.042568,13.750195,0.0,-46.206,-92.44625,0.0,-24.5,-49.0,70
-31.09714,62.424084,0.0,-31.258091,-39.57686,0.0,-95.5197,-81.42045,0.0,-12.948587,-98.549736,0.0,-34.61802,-91.716805,0.0,-50.4,-83.5,70
43.17433,-96.11605,0.0,70.12304,24.062744,0.0,29.1108,-24.042814,0.0,70.47284,80.353004,0.0,-54.534737,36.304176,0.0,46.70000000000002,47.80000000000001,70
-68.36209,97.35111,0.0,-21.29846,81.346756,0.0,-94.05158,-71.190636,0.0,-76.724724,86.66721,0.0,-81.853874,26.512747,0.0,-81.9,80.10000000000002,70
92.39893,62.738647,0.0,-63.847446,93.571304,0.0,-99.07142,-77.60322,0.0,57.209393,-42.844715,0.0,91.81112,-84.537506,0.0,67.10000000000002,-84.9,70
21.572186,31.6951,0.0,18.385529,-26.653194,0.0,91.561,-90.974144,0.0,-72.053116,98.380684,0.0,6.448986,-47.396927,0.0,21.0,-43.5,70
-12.539632,-80.39463,0.0,57.15929,-98.78219,0.0,53.33656,-36.907803,0.0,67.6992,-84.82068,0.0,-40.982822,75.199234,0.0,65.20000000000002,-83.4,70
-95.90186,23.36414,0.0,93.602455,-41.511986,0.0,-26.771954,81.9935,0.0,-49.921936,97.05365,0.0,78.90328,95.14162,0.0,-64.69999999999999,79.5,70
-86.24255,-99.71762,0.0,50.30392,-66.42431,0.0,-33.85397,68.79629,0.0,-66.05881,86.61277,0.0,-96.22125,-82.83629,0.0,-66.0,-72.8,70
4.244381,94.23946,0.0,-38.089157,84.13535,0.0,-96.0579,-65.25807,0.0,-34.675407,31.76495,0.0,-0.33979464,22.461596,0.0,-39.2,21.200000000000003,70
97.43878,36.32702,0.0,11.500397,-44.052055,0.0,20.260063,23.622936,0.0,20.913963,-11.754225,0.0,-33.934544,-39.22485,0.0,18.40000000000001,-36.8,70
99.344055,-78.768974,0.0,-77.985855,39.547382,0.0,26.727797,-79.20528,0.0,39.229946,-99.96011,0.0,-67.56365,-85.37045,0.0,23.80000000000001,-86.9,70
-34.166954,6.612066,0.0,-40.242504,73.96025,0.0,-45.483364,46.51551,0.0,-32.314655,76.46749,0.0,60.19472,-57.64727,0.0,-48.1,42.70000000000002,70
-90.70659,72.254425,0.0,61.164047,66.18471,0.0,-88.961006,22.82291,0.0,37.381912,29.936369,0.0,-56.136654,99.88656,0.0,-87.9,77.10000000000002,70
85.286285,93.71649,0.0,28.978626,-3.0676177,0.0,48.311802,-49.099396,0.0,-95.808075,-0.77681434,0.0,-37.123257,86.93214,0.0,2.5,78.70000000000002,70
81.83216,-89.33657,0.0,-10.455928,32.287754,0.0,85.244194,99.841515,0.0,-79.531494,-77.61075,0.0,63.391716,96.715164,0.0,72.9,73.70000000000002,70
-35.98132,-28.090176,0.0,60.707806,-25.782667,0.0,-52.506947,94.09797,0.0,-16.445984,98.34796,0.0,83.00928,30.152246,0.0,-46.1,64.0,70
-46.095238,-90.174446,0.0,-31.283054,-40.87001,0.0,-45.615356,38.61147,0.0,52.490353,34.06613,0.0,60.19505,77.924545,0.0,-36.3,15.0,70
-46.22098,18.28726,0.0,94.9147,-97.811424,0.0,-94.39934,-48.66188,0.0,63.56332,48.01323,0.0,11.493964,-27.796112,0.0,-16.099999999999994,-62.5,70
-86.25965,62.75114,0.0,-53.2328,-41.77779,0.0,-9.635278,-36.682854,0.0,-19.176012,-45.56953,0.0,9.580587,-97.24997,0.0,-34.39999999999999,-28.8,70
-23.102978,-34.710377,0.0,-66.95496,83.20478,0.0,-42.26908,97.45645,0.0,27.271881,91.97228,0.0,98.81898,12.021916,0.0,0.4000000000000057,81.20000000000002,70
-93.86322,40.69829,0.0,90.74178,99.89986,0.0,-16.81924,-27.028963,0.0,-90.8246,-74.903885,0.0,-39.1777,-14.930783,0.0,-66.3,-20.8,70
-75.13358,76.88793,0.0,16.84343,86.58688,0.0,93.36311,43.870945,0.0,-23.755396,81.51254,0.0,36.37452,76.7074,0.0,12.0,85.10000000000002,70
-12.363775,96.08275,0.0,13.347584,9.723235,0.0,-33.80064,-60.028255,0.0,-54.42676,40.787228,0.0,-15.029428,17.030527,0.0,-26.0,28.099999999999994,70
-85.833305,-58.057205,0.0,-94.597206,-65.354,0.0,53.14569,2.2153156,0.0,84.076225,-91.69628,0.0,29.996996,6.0587854,0.0,-73.4,-78.1,70
63.680492,-56.990295,0.0,44.416954,-45.77931,0.0,-28.388182,21.687517,0.0,4.324986,-41.98605,0.0,-26.983812,90.9119,0.0,23.700000000000003,-42.4,70
-22.56154,29.975069,0.0,88.35607,-93.33552,0.0,79.4804,-78.811646,0.0,64.32478,-4.000688,0.0,-80.90843,82.94058,0.0,54.60000000000002,-76.5,70
39.69645,88.56086,0.0,-94.0336,-61.929283,0.0,11.385166,-95.33359,0.0,60.22703,99.51507,0.0,52.46056,-65.030914,0.0,29.200000000000017,77.9,70
-36.966778,-90.057655,0.0,-37.642986,-40.014027,0.0,19.088474,-4.872727,0.0,-63.16517,91.40629,0.0,45.736427,31.72958,0.0,-50.6,1.0,70
95.10839,-20.351881,0.0,-44.935375,-29.921478,0.0,-79.77985,51.147667,0.0,55.297283,-25.272184,0.0,49.82881,29.50267,0.0,68.10000000000002,-3.5999999999999943,70
70.73345,14.573324,0.0,-87.24972,-47.928585,0.0,42.70637,-54.368595,0.0,-51.229244,40.76897,0.0,15.342184,87.953926,0.0,-25.39999999999999,12.900000000000006,70
-26.583242,-82.082756,0.0,-71.11449,88.703964,0.0,6.5059605,-39.60654,0.0,-25.6941,-38.24762,0.0,-6.1983056,-48.72694,0.0,-11.099999999999994,-48.7,70
-67.88378,83.024,0.0,60.586597,-74.93754,0.0,34.3884,82.75674,0.0,-39.711487,42.72427,0.0,-23.122139,-91.82063,0.0,-35.0,83.30000000000001,70
-26.231438,-22.92795,0.0,26.736727,-76.02736,0.0,-67.75875,91.377426,0.0,-87.307304,-49.11766,0.0,8.073769,-89.717445,0.0,-18.39999999999999,-78.3,70
-88.23792,62.336636,0.0,19.548567,-81.740105,0.0,-8.703392,-77.19223,0.0,62.165203,1.4227735,0.0,-71.72428,89.67606,0.0,-96.4,41.70000000000002,70
-89.51224,47.9043,0.0,-79.8549,72.63833,0.0,17.369608,28.331219,0.0,61.935688,68.857666,0.0,72.214615,17.694397,0.0,56.70000000000002,1.5,70
-89.87479,13.188623,0.0,16.378212,-93.073906,0.0,15.871215,88.96092,0.0,-92.8454,47.544525,0.0,-39.666107,-20.543337,0.0,-66.9,0.9000000000000057,70
91.509605,9.763384,0.0,-9.395213,-32.783924,0.0,-94.43483,-71.87989,0.0,96.06659,-72.85169,0.0,-75.08973,24.52519,0.0,-70.3,-25.099999999999994,70
-56.85446,-83.551834,0.0,-84.32193,-71.75461,0.0,53.063694,-30.737497,0.0,-45.689022,89.029816,0.0,-48.69496,-66.74652,0.0,-43.6,-66.0,70
20.80434,-14.943266,0.0,6.8223634,-76.40485,0.0,84.902115,29.786766,0.0,-97.08828,-73.022804,0.0,-33.56567,-73.60806,0.0,-49.1,-94.5,70
-95.74079,32.824924,0.0,-82.90423,42.15712,0.0,-76.676125,-81.73425,0.0,27.348534,4.955482,0.0,58.10771,-2.594115,0.0,-80.2,-24.39999999999999,70
-10.373803,30.837868,0.0,-52.844265,29.725077,0.0,64.81321,-70.32108,0.0,-57.670864,95.86494,0.0,-93.63053,32.319664,0.0,-33.39999999999999,32.099999999999994,70
-94.55264,-23.820057,0.0,-93.21972,-19.438576,0.0,-48.992462,-65.33714,0.0,-79.784454,46.244514,0.0,-89.3026,-12.565516,0.0,-90.1,-6.699999999999989,70
-22.155087,-20.437939,0.0,-40.07977,81.22134,0.0,63.714336,-91.125496,0.0,-44.243855,7.190685,0.0,61.364746,49.7007,0.0,55.20000000000002,41.5,70
-41.2486,-89.02791,0.0,3.9102051,-43.64448,0.0,-40.47715,11.377291,0.0,78.92032,80.88536,0.0,-27.39662,-82.411804,0.0,-52.1,-54.5,70
-76.22979,-73.05648,0.0,-62.009266,81.408226,0.0,52.603146,1.8233844,0.0,-3.2337976,-97.543976,0.0,-34.58063,80.96991,0.0,-78.8,83.60000000000002,70
57.97419,-69.51476,0.0,29.602932,-4.0712523,0.0,14.875902,80.982834,0.0,-88.37743,42.467335,0.0,-30.608849,-89.37932,0.0,-70.0,15.600000000000009,70
-40.70588,37.329506,0.0,-24.459555,15.838871,0.0,-89.723495,-48.316055,0.0,89.122955,18.294422,0.0,42.722206,-87.1719,0.0,-39.2,30.30000000000001,70
-43.88378,27.292458,0.0,-47.586018,-66.724365,0.0,-92.243546,-27.54545,0.0,63.008755,87.8296,0.0,21.433117,-17.892204,0.0,-42.9,3.6000000000000085,70
-16.838602,12.061871,0.0,20.841064,-94.73601,0.0,47.669064,29.774027,0.0,-13.400711,91.95606,0.0,-79.0232,15.490917,0.0,-61.7,18.0,70
-0.037413314,-52.73707,0.0,56.140247,-28.39198,0.0,67.82984,-28.808498,0.0,-21.421593,-22.561682,0.0,99.77323,35.334896,0.0,57.10000000000002,-7.899999999999991,70
23.280813,-9.494589,0.0,-29.582909,-22.015535,0.0,-25.728962,13.193026,0.0,58.984993,95.9941,0.0,-78.78582,16.196169,0.0,-44.7,31.200000000000017,70
-43.051365,-3.005925,0.0,67.10472,-58.74187,0.0,-51.9938,-4.296797,0.0,-83.57937,44.86202,0.0,-1.4448737,87.94084,0.0,-27.700000000000003,4.200000000000003,70
44.051167,-79.48725,0.0,83.02105,18.089163,0.0,31.049107,-87.43828,0.0,29.657965,10.582565,0.0,30.999329,-51.97001,0.0,4.5,-81.0,70
97.15862,-80.242966,0.0,63.42784,-32.509697,0.0,-77.38213,-27.779972,0.0,99.82327,98.07301,0.0,-37.282944,-46.372887,0.0,96.3,-49.5,70
-71.148544,88.413635,0.0,49.26407,86.613815,0.0,38.804096,79.47553,0.0,59.645565,-74.29907,0.0,17.95733,25.973803,0.0,64.4,87.60000000000002,70
-20.192097,94.1041,0.0,68.97604,-78.31284,0.0,-78.816895,-60.528534,0.0,88.178406,89.874794,0.0,67.82037,-48.72805,0.0,47.400000000000006,73.10000000000002,70
-74.55228,95.66437,0.0,95.14681,20.494267,0.0,67.97478,-89.93105,0.0,-42.526314,-39.9445,0.0,68.948265,75.36608,0.0,56.900000000000006,3.1000000000000085,70
-3.8863258,16.645864,0.0,45.440937,89.696785,0.0,13.887738,-80.02473,0.0,-42.99819,26.400091,0.0,24.86626,-41.712463,0.0,18.200000000000003,25.0,70
-50.794666,4.4461136,0.0,-46.069607,19.017527,0.0,55.06783,69.634636,0.0,91.791275,-18.511597,0.0,86.09699,-99.08052,0.0,51.30000000000001,37.20000000000002,70
-48.75455,13.205689,0.0,-73.706474,-89.216805,0.0,72.31208,16.564861,0.0,93.02276,94.348976,0.0,-21.752352,91.131546,0.0,-26.3,98.10000000000002,70
46.31888,-95.350945,0.0,52.202045,-31.33589,0.0,-45.89438,-9.052218,0.0,61.853783,89.220985,0.0,-74.400154,88.73971,0.0,-50.6,79.9,70
-90.696175,63.204365,0.0,-54.83422,39.174114,0.0,67.12865,-46.353794,0.0,-4.782911,-94.00684,0.0,-47.837673,87.16953,0.0,-68.8,76.80000000000001,70
-98.533905,39.661945,0.0,93.707886,-78.43539,0.0,-41.665565,96.60516,0.0,-48.77027,-39.83966,0.0,93.00404,-58.478783,0.0,-53.8,8.100000000000009,70
-29.89579,7.6890745,0.0,32.578625,-83.44555,0.0,-21.99829,-23.524433,0.0,-0.18240082,97.08112,0.0,-89.129745,-17.016804,0.0,-38.4,-16.69999999999999,70
48.25075,98.24868,0.0,-30.646645,-66.32398,0.0,69.11841,-40.825954,0.0,17.639585,-98.830605,0.0,99.86034,59.39321,0.0,94.4,-49.1,70
40.949013,-47.07708,0.0,-96.729645,-85.094315,0.0,-20.65984,24.198858,0.0,-79.01234,24.953886,0.0,-89.870415,36.958416,0.0,-79.4,-17.89999999999999,70
-78.8443,37.98633,0.0,-41.902847,-17.104317,0.0,61.920376,56.255028,0.0,-38.049465,13.062554,0.0,-99.85576,-64.746704,0.0,-41.1,-1.3999999999999917,70
63.961758,31.263708,0.0,-46.71121,40.364697,0.0,20.538109,31.788372,0.0,65.74928,-3.7513616,0.0,-23.685158,21.267197,0.0,-19.5,24.80000000000001,70
-62.30169,-82.00815,0.0,-68.7511,79.65657,0.0,-91.228516,70.04391,0.0,-91.37218,-34.509613,0.0,32.02458,-45.672626,0.0,-84.0,-27.200000000000003,70
-13.061573,-89.76084,0.0,-1.2335523,-39.103806,0.0,70.88344,77.36942,0.0,-18.822618,-97.15547,0.0,-46.01867,2.562251,0.0,-24.3,-85.1,70
45.683144,-91.44495,0.0,-20.998808,-22.152826,0.0,-98.97643,9.387838,0.0,45.30782,27.940165,0.0,-93.63409,-49.549286,0.0,-83.5,-6.899999999999992,70
95.790184,81.89296,0.0,-28.158667,-10.900044,0.0,-78.21993,-21.232082,0.0,83.23638,6.4070897,0.0,61.038677,-82.88288,0.0,57.10000000000002,18.700000000000003,70
-37.439747,-33.864807,0.0,-51.213333,-17.590685,0.0,-1.5254028,-40.436356,0.0,-95.45684,-26.06259,0.0,-77.21597,11.324281,0.0,-82.7,-16.099999999999994,70
33.38431,-83.8505,0.0,93.93224,-6.6899586,0.0,-52.616035,8.781674,0.0,66.28041,85.344536,0.0,-86.57495,-10.48845,0.0,14.900000000000006,-82.5,70
88.08813,26.587814,0.0,-89.57425,-93.145035,0.0,85.493,2.491635,0.0,27.600971,-8.687095,0.0,-92.00412,-92.30548,0.0,-37.4,-83.5,70
-71.50222,-77.466064,0.0,-18.152834,12.117519,0.0,-13.191962,-87.48174,0.0,-77.529396,-24.988298,0.0,25.307999,8.369941,0.0,0.2000000000000028,-80.9,70
74.729935,12.209932,0.0,-16.030811,-91.17932,0.0,-34.902863,-3.1173677,0.0,94.532555,-92.49934,0.0,67.41296,31.726715,0.0,-1.0999999999999943,-74.8,70
-43.484276,-70.74338,0.0,-79.36614,96.942024,0.0,59.318035,-90.28452,0.0,-29.436434,9.199285,0.0,60.784225,72.93818,0.0,-50.9,51.80000000000001,70
77.983864,19.269201,0.0,-87.394295,-0.4899313,0.0,-87.768745,-2.6212041,0.0,52.65822,-21.521852,0.0,-92.01172,-97.40806,0.0,-85.3,-44.0,70
-35.73706,-10.69313,0.0,-97.94913,9.216817,0.0,60.86822,6.6909223,0.0,-86.88252,70.83305,0.0,-20.713089,85.549736,0.0,-66.19999999999999,84.5,70
59.541077,-71.3769,0.0,56.76934,97.97956,0.0,67.14313,-9.0096,0.0,32.20604,30.613098,0.0,68.03102,57.661465,0.0,58.80000000000001,30.5,70
70.76409,79.57849,0.0,-80.2644,49.39873,0.0,-81.51059,59.66403,0.0,-32.19011,-74.45312,0.0,93.11827,-37.993618,0.0,-76.5,18.40000000000001,70
-40.612988,34.348694,0.0,13.193018,-39.314804,0.0,52.99039,-36.313736,0.0,-65.89182,-87.635994,0.0,-21.920261,9.2926235,0.0,-51.2,-28.89999999999999,70
65.969,82.68513,0.0,-34.048405,-90.96092,0.0,-86.46482,21.131048,0.0,-33.13745,4.519536,0.0,-99.870026,-95.54049,0.0,-57.4,-3.299999999999997,70
-88.61367,94.643715,0.0,-44.16388,-91.30745,0.0,-1.9928236,-48.95922,0.0,-78.20798,3.8337805,0.0,91.22638,-98.23148,0.0,-82.0,-73.2,70
50.197567,-78.79423,0.0,21.932556,25.623291,0.0,19.136312,32.163925,0.0,8.460875,81.61603,0.0,-99.35354,-95.16418,0.0,8.100000000000009,13.300000000000011,70
48.683117,29.669077,0.0,66.278595,-83.05638,0.0,-85.90657,28.054697,0.0,-27.564234,75.137146,0.0,-26.025024,78.643425,0.0,22.10000000000001,22.80000000000001,70
-84.523994,95.197815,0.0,62.27454,-56.715927,0.0,-96.79606,-16.02444,0.0,80.02047,92.003136,0.0,53.85141,-66.14806,0.0,58.0,69.60000000000002,70
-94.199715,-94.494385,0.0,90.37578,-94.47432,0.0,-82.22755,-4.744614,0.0,-60.289658,88.79286,0.0,-6.9961576,-97.154594,0.0,-89.6,-81.7,70
-54.74357,-63.775852,0.0,75.97713,10.535133,0.0,-95.284775,-26.968554,0.0,-11.114845,-34.517258,0.0,87.00353,33.069523,0.0,-7.199999999999989,-38.6,70
-89.346245,55.68437,0.0,-5.5703716,29.621016,0.0,-50.97506,37.961315,0.0,73.16422,13.77305,0.0,23.9746,-34.8432,0.0,18.5,11.400000000000006,70
-43.904068,6.040273,0.0,25.992954,84.80076,0.0,20.892311,13.460185,0.0,-75.44947,68.45516,0.0,11.556335,-82.81074,0.0,-36.0,29.599999999999994,70
-53.71115,70.3803,0.0,-48.590588,27.42239,0.0,-81.50501,-51.031803,0.0,-44.179066,-9.997346,0.0,16.909466,-6.9962125,0.0,-41.8,-4.799999999999997,70
-47.946842,66.026794,0.0,-43.101368,63.43095,0.0,42.946476,30.247473,0.0,-87.216,-60.299763,0.0,-43.438496,-21.698719,0.0,-47.3,27.700000000000003,70
95.53002,-31.481133,0.0,27.530064,-98.69221,0.0,-82.276505,41.233536,0.0,7.2746406,-37.49065,0.0,61.495907,92.327354,0.0,54.0,-64.4,70
87.50789,7.394349,0.0,-0.4331268,-32.86873,0.0,-41.222767,-83.256744,0.0,-5.0580435,80.127975,0.0,64.47062,20.20705,0.0,61.70000000000002,8.5,70
76.66713,-79.97758,0.0,95.14977,-71.03045,0.0,-29.299725,77.229866,0.0,-79.50768,-28.19494,0.0,30.798235,31.025787,0.0,95.0,18.200000000000003,70
-40.659405,60.858,0.0,39.47853,75.52843,0.0,-78.21699,-12.902548,0.0,-79.374695,5.9130936,0.0,60.392967,65.33639,0.0,-36.6,26.90000000000001,70
-93.658,37.60056,0.0,-84.04744,70.28381,0.0,21.095165,-94.81406,0.0,-42.479095,87.82564,0.0,-53.4853,-82.43909,0.0,-88.8,74.0,70
-69.42084,-94.30282,0.0,21.300655,17.495691,0.0,21.384743,93.78026,0.0,62.62082,-19.129421,0.0,-89.72117,-85.14535,0.0,27.10000000000001,-85.0,70
49.64321,-94.41429,0.0,-49.81095,3.3894007,0.0,-33.147804,19.113886,0.0,77.87279,97.52092,0.0,-39.86694,59.711613,0.0,-43.0,40.5,70
-88.68614,46.434975,0.0,24.22696,14.904098,0.0,23.189253,-41.414513,0.0,-45.378025,56.246483,0.0,81.18199,0.4454748,0.0,-25.3,28.599999999999994,70
-41.78265,85.00124,0.0,-43.77833,46.433838,0.0,-90.5474,71.38005,0.0,-31.680231,-84.42986,0.0,-86.407776,-35.892258,0.0,-58.6,11.900000000000006,70
55.451527,86.24176,0.0,80.38996,75.01423,0.0,57.927784,14.266003,0.0,-37.61588,29.001402,0.0,-89.919266,75.44683,0.0,56.70000000000002,27.5,70
